,X,Y
0,2.0,0.0
1,3.25,0.0
2,4.5,0.0
3,5.75,0.0
4,7.0,0.0
5,1.9615705608064609,0.3901806440322565
6,3.2211779206048456,0.7301354830241924
7,4.48078528040323,1.0700903220161284
8,5.740392640201615,1.410045161008064
9,7.0,1.75
10,1.8477590650225735,0.7653668647301796
11,3.13581929876693,1.4490251485476346
12,4.423879532511286,2.1326834323650896
13,5.711939766255643,2.816341716182545
14,7.0,3.5
15,1.6629392246050905,1.1111404660392044
16,2.997204418453818,2.1458553495294033
17,4.331469612302545,3.180570233019602
18,5.6657348061512725,4.215285116509801
19,7.0,5.25
20,1.4142135623730951,1.414213562373095
21,2.8106601717798214,2.810660171779821
22,4.207106781186548,4.207106781186548
23,5.603553390593274,5.603553390593274
24,7.0,7.0
25,1.1111404660392046,1.6629392246050905
26,2.5833553495294037,2.559704418453818
27,4.055570233019602,3.456469612302545
28,5.527785116509801,4.3532348061512725
29,7.0,5.25
30,0.7653668647301797,1.8477590650225735
31,2.324025148547635,2.26081929876693
32,3.88268343236509,2.673879532511287
33,5.441341716182546,3.0869397662556435
34,7.0,3.5
35,0.39018064403225666,1.9615705608064609
36,2.0426354830241924,1.9086779206048456
37,3.6950903220161284,1.8557852804032304
38,5.347545161008064,1.8028926402016152
39,7.0,1.75
40,1.2246467991473532e-16,2.0
41,1.7500000000000002,1.5
42,3.5,1.0
43,5.25,0.5
44,7.0,0.0
